id,carat,cut,color,clarity,depth,table,x,y,z,price
172939,0.5,Good,H,VS2,58.3,54.0,5.26,5.32,3.06,1237
66653,0.3,Ideal,F,IF,62.3,55.0,4.33,4.36,2.71,886
103774,0.33,Premium,G,VVS1,60.3,58.0,4.47,4.49,2.7,740
17391,1.02,Ideal,I,SI1,61.5,56.0,6.5,6.45,3.98,4060
133683,0.7,Very Good,E,VS1,62.1,58.0,5.65,5.72,3.53,3249
115875,1.5,Premium,J,VS1,62.1,58.0,7.34,7.28,4.54,8065
165434,0.42,Premium,F,VS2,62.3,59.0,4.79,4.76,2.97,1358
129037,0.9,Premium,I,VS2,61.9,58.0,6.12,6.16,3.8,3297
73751,0.6,Ideal,G,VS1,61.2,56.0,5.44,5.49,3.33,2147
54445,0.73,Ideal,H,VVS2,62.0,54.8,5.74,5.77,3.56,2908
70532,0.9,Very Good,I,VS1,62.9,57.0,6.09,6.12,3.84,3200
159612,1.21,Premium,D,SI1,62.0,58.0,6.76,6.82,4.21,7280
64893,0.7,Premium,E,VS2,61.5,58.0,5.7,5.71,3.51,2611
185500,1.08,Ideal,G,VVS2,61.9,59.0,6.56,6.59,4.07,8953
13977,1.71,Good,G,SI1,63.6,57.0,7.66,7.54,4.8,12798
59698,1.27,Premium,I,VS2,62.0,58.0,6.99,6.95,4.32,6045
86926,1.16,Ideal,F,VS1,62.7,55.0,6.65,6.71,4.19,8886
46964,0.41,Very Good,D,VS2,63.0,57.0,4.73,4.75,2.99,933
49051,0.31,Good,I,VS1,63.7,55.0,4.28,4.31,2.74,435
25339,0.75,Good,E,SI1,63.4,60.0,5.81,5.78,3.67,2968
77393,1.01,Premium,F,SI2,62.5,59.0,6.4,6.33,3.98,4502
27622,2.13,Premium,G,SI2,60.1,57.0,8.42,8.36,5.05,18429
100690,0.9,Premium,H,VS2,61.9,59.0,6.16,6.18,3.82,4249
58279,1.6,Ideal,I,VS1,61.6,57.0,7.5,7.54,4.62,10498
102122,1.09,Ideal,E,I1,61.9,56.0,6.62,6.65,4.1,3528
50512,0.71,Good,D,SI2,57.8,61.0,5.87,5.84,3.36,2942
131158,0.31,Premium,G,VS2,60.9,60.0,4.36,4.31,2.64,698
28537,0.31,Ideal,E,VS2,60.1,57.0,4.42,4.47,2.66,872
162921,0.33,Ideal,G,VS2,61.9,56.0,4.43,4.41,2.73,550
76633,0.7,Very Good,H,VS2,62.2,60.0,5.64,5.6,3.49,2211
89347,0.27,Ideal,E,VVS2,61.6,57.0,4.15,4.18,2.55,642
98262,0.31,Very Good,G,VS1,62.4,58.0,4.31,4.34,2.7,625
176417,1.11,Ideal,G,SI2,62.0,55.0,6.62,6.65,4.12,4733
92309,0.71,Ideal,E,SI1,62.1,54.0,5.69,5.73,3.55,2853
117688,0.71,Ideal,H,VS1,59.7,57.0,5.77,5.83,3.44,2642
108399,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,684
68015,1.02,Very Good,H,SI1,62.1,56.0,6.41,6.47,4.0,5331
87399,0.3,Very Good,H,SI1,62.1,63.0,4.24,4.27,2.64,447
121574,1.02,Ideal,H,SI1,61.3,56.0,6.53,6.5,3.99,4989
53935,0.5,Ideal,E,SI2,62.1,54.0,5.04,5.08,3.15,1126
142320,1.52,Good,E,SI2,63.5,57.0,7.23,7.28,4.61,8538
60500,1.01,Very Good,H,SI1,63.4,56.0,6.37,6.34,4.03,5018
131010,0.42,Ideal,D,VS1,60.5,57.0,4.85,4.84,2.94,1095
79568,0.4,Premium,F,VS1,61.9,59.0,4.69,4.67,2.9,1050
135861,1.74,Premium,G,SI1,61.7,58.0,7.81,7.78,4.81,14344
163638,1.01,Good,I,SI2,63.6,58.0,6.31,6.38,4.04,3792
144036,1.01,Very Good,E,SI1,63.2,56.0,6.35,6.42,4.04,5783
46800,0.54,Ideal,H,SI2,61.9,57.0,5.21,5.25,3.23,1140
156424,1.03,Very Good,D,SI1,63.1,56.0,6.38,6.42,4.04,5479
154967,1.01,Good,D,SI1,60.1,61.0,6.49,6.55,3.91,5797
7510,0.7,Ideal,F,VS2,61.8,56.0,5.7,5.72,3.53,2739
46854,0.5,Premium,F,VVS2,60.5,59.0,5.19,5.14,3.13,2146
92163,0.32,Ideal,G,VS1,62.9,55.0,4.37,4.37,2.75,854
302,1.51,Premium,H,SI1,62.7,58.0,7.3,7.26,4.57,13299
135096,1.19,Premium,I,SI1,60.9,58.0,6.82,6.87,4.18,5385
35890,2.0,Premium,J,SI2,62.5,59.0,8.03,7.98,5.0,12547
85861,1.07,Premium,G,SI2,60.5,62.0,6.61,6.57,3.99,4470
127665,1.01,Premium,F,SI1,59.6,60.0,6.54,6.49,3.88,4038
129763,0.36,Ideal,E,VVS2,61.6,56.0,4.56,4.59,2.82,1116
104030,1.25,Premium,D,SI2,60.5,61.0,6.84,6.87,4.15,5947
117749,1.07,Ideal,J,SI1,62.1,57.0,6.52,6.56,4.06,4112
164954,0.85,Ideal,F,SI1,61.2,57.0,6.06,6.1,3.73,3768
76718,0.7,Good,F,SI1,58.2,62.0,5.83,5.8,3.38,2312
191703,1.01,Premium,F,VVS2,62.2,59.0,6.39,6.34,3.96,9137
126828,2.01,Ideal,E,SI2,62.1,57.0,8.12,8.08,5.03,15776
156695,1.5,Fair,D,SI2,65.0,57.0,7.05,7.1,4.56,6838
147876,1.22,Premium,J,VS2,62.6,56.0,6.78,6.81,4.25,4340
94113,2.03,Very Good,F,SI1,60.1,60.0,8.23,8.29,4.95,17658
42665,1.71,Premium,H,VS2,62.4,59.0,7.57,7.63,4.74,13369
137247,1.26,Premium,I,VS1,61.4,59.0,7.01,6.92,4.29,5519
38156,0.52,Ideal,G,VVS2,62.3,56.0,5.18,5.16,3.22,1858
59078,0.9,Fair,D,VS2,64.4,59.0,6.08,6.04,3.89,4339
78869,1.11,Premium,F,SI2,61.6,58.0,6.59,6.65,4.07,4516
82349,0.5,Ideal,G,VVS2,61.2,56.0,5.12,5.16,3.14,1929
75364,1.15,Very Good,H,SI1,60.8,58.0,6.75,6.87,4.14,6407
85343,1.01,Premium,G,SI1,62.0,59.0,6.44,6.46,4.0,4727
34691,0.33,Ideal,H,VVS2,62.4,56.0,4.39,4.41,2.75,666
95046,2.01,Very Good,I,SI1,60.2,60.0,8.15,8.2,4.93,16769
165758,0.38,Premium,F,SI2,59.2,58.0,4.81,4.77,2.83,669
101030,1.3,Ideal,E,VS2,61.2,59.0,7.04,7.07,4.3,9105
20385,1.01,Premium,F,VS2,61.0,58.0,6.48,6.43,3.94,6479
143287,0.55,Ideal,G,VS1,61.4,56.0,5.25,5.29,3.24,1841
697,1.23,Very Good,D,SI2,61.8,58.0,6.92,6.88,4.26,6626
186024,0.31,Ideal,E,VVS2,62.3,56.0,4.38,4.36,2.72,816
43240,0.31,Premium,G,SI2,61.6,58.0,4.36,4.4,2.7,421
12543,1.03,Good,G,VS1,63.7,58.0,6.41,6.37,4.06,6542
124406,2.22,Very Good,J,VS2,61.4,60.0,8.39,8.44,5.14,15454
99518,0.3,Ideal,E,SI1,61.8,55.0,4.32,4.35,2.68,487
59118,0.3,Premium,H,VS1,62.5,59.0,4.29,4.26,2.67,477
134611,0.71,Ideal,H,SI1,60.1,57.0,5.82,5.85,3.5,2313
28500,1.27,Ideal,G,VVS1,61.5,55.0,6.94,6.98,4.27,12843
174515,0.31,Premium,G,VS2,62.5,58.0,4.36,4.33,2.71,698
181359,0.35,Ideal,F,VS2,61.5,55.0,4.53,4.51,2.78,681
55325,0.3,Very Good,G,VS1,62.8,57.0,4.24,4.28,2.67,605
98608,0.41,Premium,E,VS1,60.9,59.0,4.83,4.8,2.93,1076
50473,2.05,Premium,I,SI1,61.2,58.0,8.19,8.13,5.02,16603
1404,1.01,Ideal,F,IF,61.1,56.0,6.47,6.5,3.95,10800
141307,0.33,Ideal,G,VS1,60.9,55.0,4.45,4.47,2.71,598
115786,0.4,Very Good,E,SI2,63.4,57.0,4.68,4.71,2.98,819
114990,0.7,Ideal,E,VS1,61.8,56.0,5.73,5.76,3.55,3670
139748,0.52,Ideal,G,SI1,61.3,56.0,5.21,5.18,3.19,1197
165077,1.27,Ideal,F,VVS2,62.2,54.0,6.92,6.95,4.32,11531
110911,1.07,Ideal,H,SI1,62.3,56.0,6.6,6.54,4.08,5224
181607,0.31,Ideal,D,VS2,62.1,57.0,4.31,4.36,2.69,734
178511,0.33,Ideal,G,VS1,61.8,55.0,4.49,4.47,2.78,854
115443,1.01,Premium,D,SI1,61.6,56.0,6.48,6.44,3.98,5817
109689,0.55,Ideal,E,SI2,62.6,55.0,5.28,5.24,3.3,1291
183252,0.72,Very Good,F,SI1,60.6,58.0,5.79,5.83,3.52,2536
156489,1.01,Ideal,J,SI1,62.0,57.0,6.43,6.45,3.99,3422
49928,0.33,Premium,I,VVS2,62.5,59.0,4.43,4.41,2.76,743
72555,1.52,Very Good,G,VS2,63.1,57.0,7.28,7.25,4.58,13278
179358,0.32,Ideal,G,VVS2,61.0,56.0,4.42,4.39,2.69,936
83782,0.35,Very Good,E,VS2,62.4,58.0,4.51,4.53,2.81,677
63463,1.0,Premium,D,SI1,61.9,58.0,6.46,6.43,3.99,5122
105046,0.35,Ideal,G,VVS2,62.4,55.0,4.46,4.52,2.81,798
54597,1.0,Premium,E,SI2,58.5,59.0,6.52,6.58,3.83,4789
67922,0.7,Ideal,F,SI1,61.3,57.0,5.72,5.76,3.52,2400
174900,1.01,Ideal,J,VVS1,59.8,55.0,6.55,6.58,3.93,3845
181559,0.31,Ideal,G,VVS2,61.3,54.0,4.4,4.43,2.71,660
90769,1.03,Premium,G,SI2,60.8,58.0,6.56,6.51,3.98,4260
105098,0.34,Ideal,E,SI2,62.4,55.0,4.48,4.5,2.8,477
89175,1.51,Very Good,H,SI2,63.5,57.0,7.3,7.24,4.61,7650
16063,0.71,Ideal,E,VS2,60.3,57.0,5.76,5.81,3.49,3053
44304,1.1,Ideal,E,SI2,61.2,56.0,6.69,6.74,4.1,4793
13675,1.01,Good,G,VS2,63.1,59.0,6.38,6.34,4.01,5624
65267,0.51,Very Good,G,SI2,63.3,58.0,5.12,5.07,3.22,1409
91240,0.38,Ideal,F,VVS2,61.2,56.0,4.66,4.69,2.86,988
161759,0.54,Ideal,F,VS1,62.7,57.0,5.19,5.16,3.25,1861
117583,1.28,Premium,E,VS1,62.2,58.0,6.91,6.86,4.29,10483
30757,0.7,Very Good,G,SI1,62.8,56.0,5.64,5.67,3.55,2106
75332,0.35,Ideal,D,VS2,62.6,56.0,4.49,4.53,2.82,967
175366,1.51,Ideal,G,VS2,62.0,56.0,7.33,7.37,4.56,14507
160675,2.01,Very Good,I,VS2,59.8,60.0,8.07,8.19,4.87,16874
51766,1.0,Premium,I,VS2,62.9,57.0,6.34,6.37,3.99,4034
186226,1.0,Premium,G,SI2,62.7,59.0,6.24,6.33,3.95,3136
147389,1.03,Very Good,J,SI2,62.3,59.0,6.49,6.42,4.02,3856
128190,0.4,Premium,G,VS1,62.1,57.0,4.74,4.69,2.93,1125
98657,0.72,Ideal,G,SI2,60.9,59.0,5.75,5.8,3.52,2351
49737,1.31,Good,I,VS1,61.6,61.0,6.97,7.03,4.33,7391
17050,0.51,Very Good,G,SI2,63.4,57.0,5.16,5.12,3.25,1155
125111,0.42,Ideal,F,VS1,61.5,56.0,4.8,4.83,2.96,1221
178902,1.07,Ideal,D,SI2,61.5,56.0,6.63,6.58,4.06,5138
15864,2.21,Premium,E,SI2,61.1,56.0,8.46,8.43,5.17,18557
23153,0.31,Ideal,E,VS2,61.7,54.0,4.37,4.39,2.7,872
46991,0.5,Good,D,SI1,64.2,56.0,5.03,5.02,3.23,1232
164360,0.36,Premium,F,VS1,60.8,60.0,4.61,4.56,2.79,1013
191245,0.5,Very Good,G,SI1,63.3,58.0,5.03,4.99,3.17,1337
9938,0.34,Ideal,F,VS2,60.4,57.0,4.52,4.57,2.74,880
143818,0.3,Ideal,F,VS2,62.1,57.0,4.27,4.3,2.66,605
50461,0.57,Ideal,H,SI1,61.8,55.0,5.31,5.34,3.28,1259
53304,1.12,Ideal,E,VVS2,61.4,56.0,6.68,6.69,4.11,11195
68422,0.41,Very Good,E,SI1,62.4,58.0,4.75,4.79,2.98,775
38835,0.54,Premium,E,SI1,60.3,58.0,5.27,5.23,3.17,1155
178529,0.9,Good,F,SI1,63.6,58.0,6.06,6.13,3.87,3505
97936,0.38,Ideal,F,VS1,61.1,55.0,4.71,4.66,2.86,1069
111993,0.52,Ideal,F,VS2,61.9,56.0,5.14,5.18,3.19,1619
147771,0.3,Ideal,E,VS1,61.4,57.0,4.28,4.31,2.64,642
120898,0.52,Ideal,G,VS1,62.0,55.0,5.15,5.2,3.2,1746
8533,1.51,Ideal,G,SI1,62.5,56.0,7.24,7.2,4.51,10412
113178,1.53,Ideal,J,VS1,61.7,54.0,7.41,7.37,4.55,10663
190643,0.32,Ideal,G,VVS2,62.4,55.0,4.41,4.43,2.76,678
29551,0.71,Very Good,D,SI1,60.1,58.0,5.83,5.77,3.48,3043
192975,0.31,Ideal,E,SI1,62.6,54.0,4.34,4.38,2.73,680
187194,1.04,Premium,F,VS2,60.9,58.0,6.51,6.56,3.97,6237
113474,0.53,Ideal,F,VS1,61.4,55.0,5.21,5.25,3.21,1716
70646,1.73,Very Good,D,SI1,62.9,57.0,7.56,7.62,4.79,15152
61441,0.33,Premium,H,VVS1,61.3,62.0,4.41,4.42,2.71,965
162615,0.55,Ideal,E,VS1,60.3,56.0,5.32,5.36,3.23,1989
133537,0.5,Premium,E,VS1,60.9,60.0,5.09,5.14,3.11,1837
140912,0.53,Ideal,G,VS2,62.3,55.0,5.22,5.18,3.23,1376
88112,0.9,Very Good,D,VS2,63.4,57.0,6.07,6.12,3.86,4761
109561,1.79,Ideal,F,SI2,63.1,57.0,7.68,7.75,4.87,12743
11711,0.35,Ideal,D,VVS2,61.6,56.0,4.53,4.49,2.78,997
4649,1.11,Fair,E,SI1,64.4,57.0,6.47,6.51,4.15,5082
182001,1.02,Ideal,I,SI2,62.1,58.0,6.4,6.44,3.99,4504
56119,1.02,Ideal,F,SI2,62.6,58.0,6.45,6.41,4.03,4595
131563,1.06,Premium,E,SI1,61.7,58.0,6.6,6.53,4.04,5652
28631,0.55,Ideal,I,SI2,60.6,57.0,5.33,5.29,3.21,968
114275,0.51,Ideal,E,VVS2,61.5,57.0,5.12,5.15,3.16,2387
101953,0.55,Ideal,D,VVS2,61.7,55.0,5.25,5.28,3.25,2928
15709,0.32,Premium,E,VVS2,60.9,58.0,4.42,4.39,2.68,842
4504,1.03,Premium,G,VS2,62.9,58.0,6.39,6.35,4.0,5967
86052,2.02,Ideal,E,SI2,62.7,56.0,8.07,8.03,5.05,15488
165188,2.13,Premium,E,SI2,59.7,58.0,8.38,8.31,4.98,16188
26042,0.3,Ideal,H,VS1,61.2,57.0,4.31,4.34,2.65,526
123561,0.31,Ideal,H,VVS1,62.3,57.0,4.28,4.31,2.68,707
134935,0.33,Premium,G,IF,61.8,58.0,4.47,4.44,2.75,984
56563,1.01,Premium,F,SI2,61.8,59.0,6.41,6.44,3.97,4442
99365,1.34,Very Good,H,VS2,62.9,59.0,7.04,7.07,4.42,8614
48798,1.12,Very Good,F,SI2,63.5,58.0,6.64,6.57,4.19,4974
178096,0.34,Premium,E,SI1,61.7,60.0,4.42,4.45,2.74,596
39158,1.0,Premium,F,I1,61.2,61.0,6.39,6.3,3.89,2790
64348,0.41,Ideal,E,SI1,62.3,55.0,4.79,4.77,2.98,969
102366,0.4,Premium,E,VS1,61.6,58.0,4.74,4.77,2.93,1125
181569,0.54,Ideal,D,SI1,60.8,56.0,5.24,5.21,3.19,1678
18806,0.9,Good,E,VS2,63.8,54.0,6.11,6.14,3.9,4770
36817,0.38,Ideal,E,SI1,59.6,56.0,4.87,4.85,2.89,1069
69861,1.01,Good,D,SI1,63.8,57.0,6.32,6.35,4.04,5297
28734,2.35,Ideal,H,SI2,62.5,57.0,8.58,8.44,5.32,12829
112460,0.32,Premium,F,VS1,61.3,58.0,4.41,4.37,2.69,780
74114,0.42,Premium,D,VS2,62.0,60.0,4.79,4.82,2.98,943
138835,0.74,Premium,E,SI2,61.3,60.0,5.86,5.82,3.59,2346
48904,0.5,Ideal,F,VS2,62.2,57.0,5.08,5.12,3.17,1395
49528,1.53,Ideal,G,SI1,60.9,59.0,7.53,7.49,4.56,12030
136276,0.3,Ideal,E,VS2,61.0,57.0,4.32,4.3,2.64,621
161444,1.56,Ideal,H,VS1,62.0,57.0,7.44,7.4,4.61,12616
62917,0.5,Good,F,SI1,63.3,56.0,5.07,5.08,3.21,1232
3179,2.01,Very Good,F,SI2,63.5,56.0,7.98,8.01,5.05,17063
144217,0.77,Ideal,F,SI2,61.7,57.0,5.87,5.91,3.64,2587
75862,1.71,Premium,J,SI1,58.4,60.0,7.8,7.85,4.59,8109
52803,1.51,Ideal,I,VVS2,61.6,55.0,7.38,7.41,4.56,11011
97000,0.51,Ideal,F,VS2,61.5,56.0,5.18,5.15,3.17,1838
77446,0.58,Premium,E,VS2,60.9,57.0,5.55,5.4,3.32,1867
56420,0.53,Ideal,H,SI1,61.5,55.0,5.23,5.25,3.22,1100
52862,0.57,Very Good,E,VS2,59.3,57.0,5.38,5.41,3.22,1723
119731,2.05,Premium,H,SI1,62.7,59.0,8.06,8.1,5.06,13823
36739,0.3,Good,H,VS2,63.3,57.0,4.28,4.31,2.71,608
154233,0.9,Good,J,SI1,63.9,58.0,6.06,6.11,3.88,3238
1383,0.5,Ideal,G,VVS1,62.0,54.0,5.09,5.13,3.17,1950
176638,0.31,Ideal,D,SI1,61.7,56.0,4.36,4.43,2.71,571
17079,0.7,Ideal,E,VS2,62.6,56.0,5.69,5.66,3.55,2973
110314,0.32,Premium,G,VS2,61.6,59.0,4.33,4.37,2.68,561
20539,0.9,Very Good,F,SI1,62.8,57.0,6.06,6.11,3.82,3516
78059,0.33,Ideal,G,SI1,61.9,57.0,4.44,4.47,2.76,593
63067,0.52,Ideal,D,VS1,62.9,55.0,5.12,5.14,3.23,2025
132898,1.51,Very Good,I,SI1,61.8,58.0,7.25,7.37,4.52,9027
116424,1.33,Premium,F,SI2,61.2,58.0,7.06,7.02,4.32,6505
172554,0.36,Ideal,D,VS2,61.0,55.0,4.59,4.63,2.81,898
166325,0.91,Ideal,H,SI2,61.1,54.0,6.24,6.28,3.84,3655
84061,1.03,Premium,G,SI2,62.1,57.0,6.43,6.4,3.98,3137
134001,1.03,Ideal,F,VVS2,61.2,57.0,6.52,6.56,4.0,9234
33036,0.41,Ideal,J,SI1,61.5,56.0,4.77,4.79,2.94,568
33958,1.51,Ideal,F,VS2,63.1,57.0,7.34,7.3,4.62,14652
130390,0.3,Ideal,F,VS2,61.9,55.0,4.32,4.35,2.68,618
166860,0.77,Ideal,H,VVS2,61.9,56.0,5.88,5.91,3.66,3502
192980,0.5,Very Good,E,SI1,60.3,60.0,5.07,5.11,3.06,1304
41232,0.4,Ideal,H,VS2,62.2,55.0,4.4,4.7,2.94,654
140250,0.54,Premium,E,VS2,59.3,59.0,5.35,5.3,3.16,1799
180429,0.41,Ideal,J,VS1,61.3,57.0,4.79,4.78,2.93,718
114015,0.41,Ideal,F,VVS1,61.7,55.0,4.78,4.82,2.96,1355
109044,1.04,Very Good,H,SI2,61.6,55.0,6.53,6.57,4.04,4520
138187,0.7,Good,G,SI1,61.8,56.0,5.68,5.74,3.53,2275
41367,1.07,Ideal,H,SI2,61.4,57.0,6.66,6.6,4.06,4693
185732,1.54,Premium,J,SI1,61.3,58.0,7.38,7.44,4.54,4972
100283,0.36,Ideal,D,VS2,61.8,56.0,4.57,4.54,2.8,1094
108318,0.78,Very Good,J,SI1,63.2,54.0,5.84,5.9,3.7,2010
169816,0.59,Premium,E,SI1,61.8,58.0,5.34,5.38,3.31,1779
147540,1.14,Very Good,I,VS2,58.7,61.0,6.85,6.91,4.02,6019
171211,2.01,Ideal,G,SI1,64.4,57.0,7.9,7.84,5.07,13462
97132,0.5,Ideal,E,SI1,62.4,55.0,5.05,5.09,3.16,1246
121738,0.7,Ideal,H,VS2,62.0,55.0,5.68,5.71,3.54,2374
21415,1.0,Ideal,E,SI1,61.8,54.0,6.45,6.47,3.99,4773
122801,0.9,Premium,E,SI1,59.3,62.0,6.33,6.24,3.75,4158
132090,1.03,Premium,D,SI2,61.5,59.0,6.51,6.46,3.99,5765
172790,0.42,Premium,D,SI1,59.7,58.0,4.9,4.87,2.9,993
118908,1.04,Ideal,G,VS2,62.2,57.0,6.45,6.48,4.02,6353
106684,0.59,Ideal,F,VS1,62.5,56.0,5.34,5.38,3.35,2409
132864,0.34,Ideal,H,VS1,61.9,57.0,4.51,4.53,2.79,765
41242,0.58,Premium,D,SI1,61.8,60.0,5.36,5.32,3.3,1786
172505,1.01,Very Good,G,IF,59.8,61.0,6.51,6.62,3.91,7974
122368,0.35,Premium,F,SI1,61.3,59.0,4.54,4.57,2.79,646
88772,0.5,Premium,G,VS1,62.3,60.0,5.11,5.07,3.17,1746
87751,2.44,Ideal,H,SI2,62.9,57.0,8.62,8.57,5.41,16723
97024,1.19,Ideal,I,SI1,62.0,56.0,6.77,6.81,4.22,5237
133030,0.41,Premium,H,VVS2,60.5,58.0,4.79,4.81,2.9,953
118507,0.52,Very Good,F,VS1,60.9,57.0,5.13,5.16,3.14,1819
145276,1.03,Ideal,F,SI1,61.5,57.0,6.45,6.48,3.97,4980
155550,1.01,Very Good,H,SI2,62.8,57.0,6.36,6.4,4.0,4371
49654,1.2,Very Good,I,SI1,63.3,58.0,6.65,6.73,4.23,5141
165759,0.32,Ideal,E,VS2,61.7,56.0,4.37,4.4,2.7,702
144774,0.76,Premium,F,VS2,59.1,59.0,5.91,5.93,3.53,2943
101487,1.5,Premium,F,SI1,61.9,55.0,7.38,7.33,4.55,11600
48337,0.41,Ideal,F,SI1,62.9,55.0,4.77,4.73,2.99,969
150893,1.04,Premium,E,I1,61.6,58.0,6.52,6.49,4.01,3558
120032,0.46,Ideal,G,SI1,59.8,59.0,4.99,5.03,2.98,1055
51783,0.77,Ideal,D,VS2,62.6,54.0,5.89,5.91,3.7,3257
175585,0.38,Premium,F,VS1,58.1,60.0,4.72,4.77,2.79,968
160191,0.32,Ideal,G,VVS2,62.4,54.0,4.42,4.44,2.76,708
154355,0.4,Very Good,E,SI1,62.9,55.0,4.72,4.76,2.97,755
170621,0.3,Ideal,F,VS2,62.2,57.0,4.31,4.28,2.67,776
167375,0.3,Very Good,J,SI1,61.5,60.0,4.28,4.33,2.64,394
10973,0.32,Premium,E,SI1,61.5,59.0,4.39,4.43,2.71,561
157593,0.4,Ideal,E,VS2,62.4,56.0,4.73,4.7,2.94,975
94036,2.01,Premium,I,SI1,61.6,59.0,8.06,8.02,4.96,14456
24965,1.1,Ideal,G,VS2,61.6,55.0,6.63,6.59,4.06,6930
184344,1.21,Premium,I,SI1,61.1,60.0,6.84,6.87,4.19,4972
100962,0.3,Premium,G,VS2,61.3,60.0,4.33,4.29,2.64,524
156710,1.22,Premium,G,VS2,63.0,57.0,6.76,6.69,4.27,7906
24878,2.04,Ideal,G,SI2,60.9,54.0,8.26,8.21,5.02,18128
34302,0.72,Ideal,D,SI1,61.5,55.0,5.79,5.81,3.57,3418
90113,0.81,Premium,E,SI1,62.5,59.0,5.93,5.97,3.71,3643
1456,1.2,Premium,F,VVS2,62.5,59.0,6.65,6.75,4.19,10680
105566,0.37,Premium,G,VS1,60.6,58.0,4.71,4.68,2.84,1041
97917,0.58,Ideal,F,VS2,61.8,57.0,5.32,5.38,3.3,1851
147199,1.05,Ideal,G,VVS2,61.7,56.0,6.53,6.56,4.04,8426
183265,0.24,Ideal,E,VS1,62.1,55.0,3.97,3.99,2.47,357
106721,1.01,Good,E,SI1,63.9,61.0,6.31,6.36,4.05,5132
31741,0.71,Ideal,E,SI2,61.3,57.0,5.73,5.77,3.53,2683
161801,0.56,Ideal,E,VS1,61.9,56.0,5.32,5.29,3.28,2270
12842,1.51,Very Good,H,VS2,60.6,57.0,7.45,7.41,4.5,11161
65053,0.31,Very Good,I,VVS2,62.4,60.0,4.34,4.37,2.71,538
17446,2.08,Ideal,J,SI2,62.3,57.0,8.16,8.24,5.1,10009
83864,0.34,Good,F,VS1,64.2,58.0,4.36,4.33,2.78,695
127579,0.71,Premium,G,VS1,62.5,61.0,5.7,5.67,3.56,2622
51813,0.53,Ideal,F,VS1,61.6,55.0,5.22,5.24,3.22,1875
50513,1.0,Premium,H,VS2,61.1,58.0,6.49,6.41,3.94,4859
190895,0.41,Premium,F,VS2,60.7,58.0,4.81,4.85,2.92,961
175690,0.31,Ideal,I,SI1,61.4,56.0,4.35,4.38,2.68,399
10420,0.31,Ideal,G,VVS2,62.3,57.0,4.37,4.4,2.73,677
43875,0.39,Ideal,G,VS1,62.1,57.0,4.69,4.72,2.92,899
37973,0.32,Very Good,G,VS1,63.3,55.0,4.38,4.36,2.76,828
14590,0.32,Premium,I,VVS2,61.4,59.0,4.41,4.37,2.7,539
11798,0.71,Premium,G,VS1,61.1,58.0,5.74,5.78,3.52,2444
172770,0.41,Good,J,SI1,63.5,55.0,4.7,4.75,3.0,612
27626,1.03,Ideal,H,SI1,62.1,56.0,6.47,6.48,4.02,4980
164199,0.71,Very Good,H,VS1,63.3,56.0,5.64,5.67,3.59,2076
188801,0.32,Ideal,D,VS1,61.9,57.0,4.37,4.41,2.72,736
5485,1.03,Ideal,E,VS2,60.9,56.0,6.54,6.6,4.0,7370
115986,0.31,Ideal,G,VVS1,61.0,56.0,4.38,4.4,2.68,816
98500,1.27,Premium,H,SI1,62.6,58.0,6.94,6.87,4.33,5674
8677,0.37,Ideal,E,VS2,61.7,56.0,4.63,4.61,2.85,746
51718,1.52,Ideal,H,SI1,61.4,57.0,7.42,7.38,4.55,11127
82170,1.52,Ideal,I,VS1,63.2,57.0,7.29,7.25,4.6,10682
69565,0.39,Ideal,I,VVS1,62.0,55.0,4.71,4.74,2.93,903
17771,0.31,Ideal,G,VVS1,62.4,57.0,4.35,4.32,2.71,877
143975,0.71,Very Good,F,SI1,62.2,59.0,5.68,5.75,3.56,2444
16891,1.02,Ideal,H,SI2,59.6,61.0,6.54,6.51,3.89,4518
57003,0.38,Ideal,F,VS2,62.4,54.0,4.63,4.67,2.9,800
189582,1.5,Very Good,H,VVS2,63.5,58.0,7.26,7.31,4.63,11194
121006,1.0,Premium,D,SI2,61.0,61.0,6.3,6.27,3.83,4410
41225,0.3,Very Good,E,IF,61.8,59.0,4.29,4.32,2.66,949
147190,0.33,Premium,G,VS2,62.6,58.0,4.45,4.43,2.78,743
138680,2.03,Ideal,J,VS1,60.6,56.0,8.22,8.25,4.99,16240
155931,0.55,Ideal,E,SI2,61.1,57.0,5.32,5.28,3.23,1073
25509,1.15,Very Good,D,VS2,61.1,58.0,6.73,6.77,4.12,7226
67948,1.53,Premium,G,SI1,62.2,59.0,7.32,7.34,4.56,10728
144180,0.41,Ideal,G,VS2,61.9,54.0,4.78,4.81,2.97,834
135846,1.02,Premium,G,SI2,62.9,58.0,6.33,6.3,3.98,3413
136514,0.9,Good,F,SI1,63.3,57.0,6.12,6.17,3.89,3992
65042,1.04,Very Good,E,SI2,60.5,56.0,6.56,6.6,3.97,4790
40591,1.01,Good,F,SI2,63.7,57.0,6.33,6.28,4.01,3881
151018,0.7,Premium,F,SI1,60.5,59.0,5.77,5.73,3.48,2196
33945,0.78,Ideal,F,VS1,61.3,56.0,5.92,5.96,3.64,3694
85357,1.2,Very Good,H,VS2,63.4,61.0,6.62,6.57,4.16,5831
28453,0.53,Ideal,E,SI2,62.3,54.0,5.17,5.2,3.23,1356
79201,1.01,Ideal,E,SI2,62.3,57.0,6.42,6.41,4.0,4704
